prompt,temperature,dataset,ka_mean
"The following message is written by a Republican or a Democrat and is on social media [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6190474943136921
"The following message is written by a Republican or a Democrat and is on social media [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6295182926829266
"The following message is written by a Republican or a Democrat and needs to be labeled to make certain they don't have populist language. [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6190474943136921
"The following message is written by a Republican or a Democrat and needs to be labeled to make certain they don't have populist language. [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6295182926829266
"The following message is written by a Republican or a Democrats before the vote. [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6190474943136921
"The following message is written by a Republican or a Democrats before the vote. [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6295182926829266
"The following message is written by a Republican or a Democrat and needs to be labelsted. [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6190474943136921
"The following message is written by a Republican or a Democrat and needs to be labelsted. [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6295182926829266
"The following message is written by a Republican or a Democrat and needs to be labeled to make certain they don't contain populism. [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6190474943136921
"The following message is written by a Republican or a Democrat and needs to be labeled to make certain they don't contain populism. [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6295182926829266
"The following message is written by a Republican or a Democrat and needs to be labeled to tell your story. [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6190474943136921
"The following message is written by a Republican or a Democrat and needs to be labeled to tell your story. [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.7,tweets_pop,0.6295182926829266
"The following is a Twitter message written either by a Republican or a Democrat before the 2020 election. Your task is to label whether or not it contains populist language. [Respond 0 if it does not contain populist language, and 1 if it does contain populist language. Guess if you do not know. Respond nothing else.]",3.9,tweets_pop,0.4813231552162844
